공장명(국가),차종,연료 유형,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,생산 상태
체코공장,i30,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,7143,6177,7426,6006,8357,8164,3650,5174,6302,9126,8553,7694,6672,4861,5426,6323,7180,6755,3770,4539,5750,6782,5875,3267,3037,5687,5324,5374,7031,5581,6588,4263,6278,5168,5221,4777,5480,3952,3086,1393,2550,3003,1828,2885,4158,5594,3594,4252,4257,4779,6167,4480,5714,4491,3092,2983,4308,4623,5056,1718,3030,5458,6900,5304,5377,5163,3587,3529,3999,4789,3609,4358,3512,3678,4719,3340,3720,4140,2837,3795,4006,4218,4008,2689,5861,4863,5174,4489,6022,5711,5149,3594,5238,4410,1980,2344,2621,1931,생산중
체코공장,i30,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,603,618,487,528,405,813,1044,1114,916,1709,1501,1456,1368,1308,1539,1513,1151,472,1741,1326,846,868,757,867,584,358,262,397,831,639,241,487,341,5,0,0,2,740,482,1161,1360,737,949,687,428,151,408,382,335,332,839,630,483,808,532,709,395,541,517,517,426,501,735,602,676,661,566,621,586,481,723,942,1000,1184,984,249,58,333,226,207,282,62,19,155,260,생산중
체코공장,코나SX2e,전기,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,5,2923,4428,4934,4596,2264,3286,3146,2868,2944,2859,3118,2740,2393,2160,1938,3283,2114,2722,3345,생산중
체코공장,투싼,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12,7,1937,11731,12170,8075,9109,13522,11815,10881,13894,9657,10570,10878,10215,12459,9392,9099,12228,13036,11975,12279,14433,10940,10861,13279,10910,11487,11245,11607,12684,14305,11029,14152,14160,9268,11842,12878,14087,12969,10415,12572,12653,10559,12803,13623,9964,9855,7761,12198,10991,12071,11598,9552,10421,생산중
체코공장,투싼,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,242,4290,5389,4514,3237,4440,2844,3713,2957,2734,2588,3688,4413,4325,3167,4096,3057,3600,4174,5890,6204,3683,4339,5228,4376,5546,5069,4039,6020,6678,5531,5848,6314,4126,5386,6301,5972,6412,4635,5763,5563,5266,6871,6535,6966,5476,4884,7113,7961,7339,5391,5765,5300,생산중
체코공장,투싼,디젤,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1487,3384,2401,2432,1943,2546,2641,1952,933,1354,2378,2131,1967,2823,2901,2664,2828,3196,3483,3764,2933,2059,1570,2911,3296,2272,2531,2914,1779,2059,2415,2503,2356,1319,2209,1636,1338,2048,2107,2015,2226,1452,1860,2009,1571,1183,1878,2331,생산중
튀르키예공장,i10,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,36,42,43,30,279,199,233,93,41,50,30,66,145,54,46,97,30,85,100,2,61,75,56,50,48,63,90,45,20,7,20,65,80,70,63,71,0,0,210,302,60,69,51,238,359,114,181,179,217,20,3,270,206,106,177,259,142,0,0,생산중
튀르키예공장,i20,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1942,1344,530,707,2669,1246,1701,1708,1485,1548,1886,891,1017,1088,1452,1300,850,905,929,1351,1416,1092,1255,1077,1081,1380,2422,2004,2243,1756,1679,1276,983,347,2334,1586,2681,1915,1279,966,1529,1903,2207,1774,1043,1457,2021,2020,2195,3308,0,0,생산중
튀르키예공장,베이온,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,778,850,706,351,981,860,1730,1011,929,900,896,1080,850,598,925,1090,1110,1257,985,1257,1257,985,1701,1701,2164,1743,947,1287,1726,1776,1186,1441,1200,1157,1061,1536,1182,1141,1271,1227,2496,2686,0,0,생산중
튀르키예공장,i10,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,5989,4277,6454,6077,2625,4928,5310,3200,6213,2864,3809,3986,3993,4409,4195,6809,5766,6373,7189,3996,5645,2801,4501,2300,3437,3902,6923,5615,5199,7659,6279,6463,2642,6650,6534,6737,5780,7009,4737,6268,6413,6465,4543,5663,4025,6668,5914,5918,4990,6778,6477,7122,5594,7113,6203,6823,4089,7427,7969,7625,7268,0,0,생산중
튀르키예공장,i20,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,6478,6339,5699,6422,5511,6768,6570,2526,2132,4163,4977,3976,5997,4731,6038,3789,3399,5824,6178,7019,6809,8088,4803,2282,6537,5757,6006,5143,7252,7530,7921,5786,8105,6318,7607,3314,5089,5832,6785,7238,7505,7370,9268,4903,7849,4710,7167,4398,5561,7223,7929,7448,0,0,생산중
튀르키예공장,베이온,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,225,158,223,458,475,321,472,232,347,2224,3053,3364,3011,3680,2783,2270,1244,4070,2454,3531,1751,5240,3608,3981,3375,3458,2817,4051,2405,6193,5595,4312,4754,4313,3357,2476,2523,4647,2965,4554,3320,3367,3184,2010,1358,0,0,생산중
튀르키예공장,i20,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,3692,1737,2505,1969,3504,1981,1596,1030,1020,475,400,510,521,127,790,464,332,469,449,251,213,525,435,710,486,442,626,876,771,770,659,885,836,887,596,734,538,146,292,171,143,360,224,16,0,0,0,생산중
전주공장,i10,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,152,생산중
전주공장,i20,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,1811,생산중
전주공장,베이온,가솔린,내수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,1695,생산중
전주공장,i10,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,6034,생산중
전주공장,i20,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444,8325,생산중
전주공장,베이온,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,1985,생산중
전주공장,i20,가솔린,수출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,256,생산중
CKD(모듈형 조립 방식)공장,승용차,가솔린,총합,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563,4112,4079,1120,1691,2894,2497,3007,3266,2893,4478,4299,5027,3829,4629,3640,3982,4016,4269,3269,4160,3754,4158,4599,3839,3535,3221,3741,3780,3821,3349,4361,3024,2972,2736,2283,3246,3261,3706,3377,4514,4581,4927,4441,4053,4572,4404,3461,5080,4010,4905,4945,5116,4534,5125,4443,5375,5567,5644,5348,4587,6443,생산중
CKD(모듈형 조립 방식)공장,상용차,디젤,총합,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,150,263,250,52,63,29,14,126,67,54,99,18,15,5,60,17,36,30,101,100,30,0,0,20,20,68,13,10,10,40,30,45,10,10,130,90,86,84,73,70,118,41,51,73,26,60,50,30,20,25,34,44,25,50,101,97,40,9,0,0,6,생산중
